star_rating,review_body,vine,helpful_votes
5,Perfect replacement for my old one.  It is deeper than my old one but not to an extreme.  I can nuke larger items now.,N,7
4,"Bought to fit in an 18 kitchen base cabinet, hidden behind a door. 1000 watts would be better, but this is the only choice for my requirements. I like the simple controls, as I use it only to rewarm leftovers and melt butter and chocolate.",N,7
4,"I bought this fridge for my college son who lives on his computer. The only setback is that he says it doesn't accomodate larger cans of drinks. Other than that, he says it is the coolest invention!",N,2
4,"I received the item before the expected date-package and it's contents were intact, no issues at all with delivery.<br /><br />I used it the day I received it; after reading the many helpful hints in these online reviews, it was very simple and easy to use. It works great for me, for small loads in my apartment-I live alone and don't have large amounts of laundry to wash.<br /><br />The tube they supply to fill up the tub didn't fit onto my faucet, but I have a plastic pitcher I used to fill it (three pitchers full, easy peasy). When in use, it sits right on my kitchen counter and the drain tube empties the water directly into my sink. The Panda is fairly quiet, if I have music or the tv on, I can't hear it at all.<br /><br />It's really been a huge help to me, and I use it often. I am planning on getting a mini-electric dryer as well, then I will only have to visit the laundrymat once a month, if that. I highly recommend the Panda-it's just so darn cute, and works like a charm with small loads.",N,3
3,It is the right price but it is not the same size as it says.  We had the exact same one just a little older and this one was slightly smaller.  1/4 on all sides.,N,1
5,"This is the first 1,200 watt microwave I've ever owned. It took just a while to figure out I didn't need things to heat as long, but once I figured it out, it is the best microwave I've ever owned. The only drawback I have is I wish the completed beeper was louder. Other than that, I am thoroughly satisfied with this microwave.",N,10
4,"Everything so far seems to be working great.  We've only owned it for a few weeks but other than it being just a bit noisier than the old one we replaced, we are very happy with it.  Also the power is the same as the one we replaced it for but it seems to take about 15-20% longer cooking time than the old one.  The size of the microwave is larger than the old one, so maybe that is the reason it takes longer to cook.  Other than that I would still buy the same microwave over again if I had to do it all over again.  Great deal for the money.",N,9
4,"We bought this oven based upon our son's usage of an earlier model.  There aren't that many drawer microwaves available.  Why buy a drawer microwave?  Well, the most important reason is that my wife wanted one in our new house!  Her arguments were as follows:  1) no need to lift or inspect foods over her head, 2) made space for a vent. While microwaves can generally be vented from the front or the above (top), our new house didn't have any vent.  So, all cooking fumes were vented into the room.  With this oven, we removed the cabinet above the existing microwave and installed a stainless steel vent hood (above the range).  Still, not perfectly ventalated.  I had to modify a base cabinet near the stove to accept the drawer microwave.  Not a problem for me as I am a woodworker, but a problem or extra costs for others.  In addition, I had to add an electrical outlet.  Not a problem for me as I am a retired electrical engineer, but maybe a cost for others.  After the installation, simple enough, the drawer didn't want to stay closed.  That is, you push the close button and the drawer closed but re-opened immediately.  I was about to call for service but I did the following:  push the drawer closed manually, that is by hand.  This seemed to work and then the automatic closure mechanism started working okay.  So, no service call required.  The only shortcomings I see are that the power is not as great as our prior microwave and that there isn't a rotating table.  Dispite this, we are happy with this model so far after about a year.  Shorter people may like this oven a lot, and, it is REALLY COOL!  So, I would recommend this oven.",N,2
4,"I love this microwave.  It takes up barely any space on the counter, and the cord is well hidden behind it.  It works fine for just heating things up and defrosting.  The only thing to be aware of is that this really is a tiny microwave. You can fit a full size dinner plate, but there is not a lot of height inside.  I couldn't use my microwave rice cooker in this because it was too tall, so I had to purchase a counter top rice cooker instead, which doesn't seem to work as well.  Other than that, this microwave looks good on the counter and does the job.",N,24
1,"We moved into a house that already had the MCO160UW microwave oven installed. After a few months the microwave would stop working and then randomly run on by its self for 3 minutes and 30 seconds. After deciding the microwave needed to be replaced for safety reasons we looked for another. We purchased one with the same length and width but after installing it realized the adjacent cabinet door wouldnt open since it  is at an angle due to the microwave sticking out too far from the wall. The standard size is 16'deep and up. Anything over 15' deep will stick out too far for the cabinet to open and the ONLY microwave available anywhere with 14.9' depth was this one. We desperately needed a new microwave so decided to give this same model, MCO160UW, a second try it failed again after 1 week of use. It will not run longer than 1 minute and 30 seconds at a time until it shuts off. In order to use it again you must wait a few minutes for it to turn back on. I DO NOT RECOMMEND THIS PRODUCT.",N,5
4,"The Haier Microwave was exactly as discribed and installed easily. It replaced a 10yo Hotpoint over the counter which began the fail and finally threw electrial flashes and died. As a low cost replacement, the Haier was the best I could find.",N,2
5,"Good quality product.  Installed well and works great.  Some reviewers commented on the way the door closes, but I have found it to be just fine.  Hopefully it will last a long time.  I would recommend.  3/2013 Update:  The microwave has worked flawlessly for the past year.  Very pleased with it.  With lots of use and much by teenagers, it has shown to be sturdy and solidly built thus far.  It also cooks very efficiently.  Still happy and would still recommend.",N,5
4,I ordered this Microwave to replace my 15 year old GE microwave/vent hood which had finally given up the ghost (after multiple repairs). I was pleased that I could install it myself using the templates and instructions included. It has fewer features than the expensive model it replaced but it works quite well and includes all the important features including the ability to use the existing vent or to vent into the room.,N,44
5,"This item works great, was pretty easy to install and matches our kitchen. Exactly what it says in the description, arrived on time. We have no complaints whatsoever with this item. I would definitely recommend it!",N,1
4,"I bought this particular microwave oven because it would fit in the space over our stove and the price was very good. It's worked well, without any problems since I bought it a few months ago. My only complaint is that you can't have the timer going and cook something in the microwave at the same time. I've never had a microwave that couldn't do that so that's a little disappointing.",N,8
4,I looked everywhere for this microwave.  I had the same one a few years ago and wanted the same one in white because I wanted  to match it with my new kitchen.  It is not too big nor too small.  It was the perfect depth for my shelf in my kitchen.  Reliable appliance!,N,1
3,"I purchased this microwave to match other Frigidaire appliances I have, with price in mind. I missed that you don't have the ability to turn off the turntable on this model--it seems like that should be standard anymore. If you are cooking in something too large to make the rotation, the turntable function can be damaged. I'm not used to having to push a cook time button before selecting the time. I'll get used to that, though. It gives three long beeps when the time is up, which is kind of annoying to me for some reason. Even when you open the door, the beeps continue. I haven't used it much yet. I tried the popcorn feature, and it needed at least another minute of cooking time beyond what that is preset for. I like that you can add 30 seconds with the touch of a button. But if I'd had more time (home construction--it arrived and was installed right away) and had purchased it locally where it would be easy to return, I would have returned it and opted for a different model. It looks nice, and I'm sure it will be fine.",N,12
4,"This looks good and does what it is designed to do. My main niggle about this is that it is rather noisy, but as I only really use it for short periods anyway no more than 4 minutes at a time it is no big deal.",N,2
1,"I had this installed when I did my first kitchen remodel about 6 years ago. Then all of a sudden in April of 2009, the unit stopped working. Everything else was fine except that it would not heat the food. It would even make all the noise and so on. So, I had to replace it, and decided to just buy a new one and reinstall it. To my horror, less than 2.5 years later, I have the exact same failure. On top of this, if you need any repair service, they charge you a minimum of $100 to just come and diagnose and on top of that charge you for parts and labor! I am so unhappy and furious for this to have happened twice in a row. I will never again buy anything from GE!!! And charging almost 40% of the price of a new unit just for someone showing up at your door is quite silly.",N,3
5,"Wow, Wow, Wow! I was somewhat concerned about purchasing a microwave over the internet, but how great it was. I was even more than satisfied with the product it looks wonderful and works great as well. The price was less than the one we saw in the store and the delivery time was faster than what the computer stated. I had it install the same day and I am very happy about this product and the overall purchase. I know you will too.",N,11
1,"When I opened the box, I saw the corner next to the push button was lose.  The thin and cheap stainless steel is only on the front, everything else is either painted metal and plastic.   I can't believe that the seller Abes of Maine Cameras and Electronics did not check the product before ship to the customer",N,4
5,"The first time I used it, I was disappointed with it, but I don't know if it just got better, or if I pushed the wrong button the first time because it's been great since. Nice and roomy interior, easy to install (I did it completely by myself, though I recommend you have a friend). I did forget to change the fan so that it vented up at first, so I had to take it down to do that, but once you get the frame mounted on the wall, that part is easy. The hardest part was mounting it to the cabinet above... I'm not sure how they could have made it any easier though, the problem is mostly a matter of physics.    I would recommend this to anyone needing a decent power microwave to go over their range.",N,16
2,"After 1 year of light use (maybe 3x per week to warm leftovers), the sensor stopped working and now the microwave does not heat anything.  The cost to repair is more than the appliance is worth.",N,2
5,I have had this microwave three years.  The only problem I ever have with it is that the door sticks sometimes.  I just have to tug on it every once in a while.  The oven works consistently and does everything it should.  The defrost stops intermittently to tell you to turn things over or separate them or whatever.  That is sometimes helpful and sometimes not -- If I have just one chicken breast in there to defrost I have to hit the button to resume defrost about three or four times.  I do respond by turning the chicken over one of those times.  I defintely recommend the microwave.,N,4
5,The GE Profile countertop microwave 2.2 cu.ft. is not only a sleek looking appliance on our counter but is easy to use and allows for large capacity food items.  Very satisfied with our purchase.,N,2
1,"Update:<br />After 16 months we have the same problem as others. It runs for 3 or 4 seconds and just shuts off.<br /><br />Original Review:<br />I have only owned the microwave for a short time so I can not rate the reliability, not that my individual experience would necessarily be typical.  However, I can rate the features and design of the unit. I like the size, the power and the large turntable.  The controls, however, were poorly designed.  For example, to cook at anything other than full power, you need to press the power level repeatedly. The first press of the button gives you 100% power and each subsequent press reduces the power level by 10%. So, to cook something at 30% power it takes eight presses of the button.",N,1
1,I have been shipped TWO of these microwaves and they were both DOA. Different issues. Sharp might consider testing them before they leave the factory. I won't purchase another sharp microwave. The customer service was slow and did nothing to help me. I could haul it to a local service center and they said that the tech might be able to fix it while I waited but I've been to enough service centers to know that this is not likely. I'm not happy at all.,N,6
5,"My daughter had a GE microwave/oven combo. The microwave had the infamous GE flaking paint interior problem. The cost of replacing the integrated units to correct the microwave was very steep. So I bought a can of this paint to see if it would work.<br /><br />To my amazement, it did! Now it wasn't easy, I had to degrease the inside of the oven (TSP), then sand it by hand and some machine for about an hour to get all the base paint solid. I used PaintStriper sanding blocks, 60 and 100 grit, the followed up with some 150 grit paper. Then I had to mask the oven opening with masking tape, paper, and a cheap plastic tarp to beware of overspray.<br /><br />Pro - Followed the directions on the can, and sprayed away! It worked and is still holding up 3 weeks later. So about $35 in material has, so far, stopped a very expensive (hundreds of dollars) oven replacement.<br /><br />Cons - The paint is acetone based so ventilation is a MUST .  Pick a day when doors and windows can be open and I would get the kids out of the house. The paint does dry very fast in about an hour.",N,131
5,Great product.  Fits perfectly in the space we have for it and works like a charm.  Sleek and effective!,N,2
3,"The microwave looks good, but stopped heating after 2 months.  I am on hold now with Sharp customer service. The space saving design is nice, but don't like waiting for the drawer to open/close. The controls being 4' off the ground are tempting for my 3yr old.",N,3
5,this microwave is incredible!  very quiet and the convenience of a drawer is great!  easy to use and to clean!,N,6
5,"My Sharp drawer microwave is so much more than I even hoped for.  It is convenient.  The button to open and button to close OR easy pull to open or easy nudge to close and it finishes opening or closing by itself!  Love that!  I had to REPROGRAM myself to go easy to get it opening or closing, then let it finish all by itself.  I was impatient because it takes 2 seconds rather than 1/2 second that I used on my previous microwave to jerk it open or slam it shut.  It's good for me to slow down for 2 seconds!  There are more single cook options than I have used yet. I really like the push START once to get one minute cook time, 2 pushes for 2 minutes, etc.  Can do the same to add a minute while cooking.  SENSOR REHEAT and SENSOR COOK buttons are useful, but as in prior microwaves, I have to still keep a check on how it's cooking.  It seems to cook evenly, but I probably will get a windup turntable if I can still find one.    It holds a 9x13 pan with room to spare.  The 1000W power cooks fast.  Love it!  Love it!  Love it!",N,8
4,"I wanted a microwave that took up as little counter space as possible, had sensor cooking and was easy to use.  This one fit all that criteria and had a bonus:  a Beverage key which I use a lot to heat water to the perfect temp for tea.  This microwave is perfect for my needs and I'm very happy with it.  The only downside is that the quality is only average.",N,4
2,"The box was somehow very light, and right then, I knew we had made a mistake.      This microwave is almost like a toy.  It is very tiny and underpowered.  We unpacked it and put in a pack of popcorn. Well, it spun around on top strength for over two minutes without a single pop.  After 3-4 minutes about half of the popcorn was popped.  Forget it. It must have been broken, or maybe just for making things warm, not hot.    We returned it right away. Speedy return system!",N,4
4,"This unit is a replacement for an identical item that arrived with concealed damage.  I notifed Amazon around 3pm the day it arrived and received word that a replacement unit had been ordered and it would take several days to process the order.  Two hours later, I received notification that the replacement unit had been shipped!  It arrived at 9:15 the next morning!  Outstanding customer service effort by Amazon.    This microwave replaced a 2002 Sharp model identical in size, power and other features.  The first thing I noticed is that it takes 30% to 40% longer to heat compared to the older model, even after 8 years of use.  This is across the board, not just on certain items.  Also, the keypad has been reconfigured with the start and stop buttons situated in between rows of other buttons instead of separated from other buttons as on the older model.  The buttons are also smaller and it is easy to push the wrong button if you get in a hurry.  I will say it is a more attractive unit and a lot quieter than the older model.",N,4
1,Door broke near the handle in less than one year.  Had the door replaced under warranty.  Now the new door is breaking in the exact same fashion in less than a year (but now it's out of warranty!).  New door costs over $100.  Serious design or manufacturing flaw.  I can't recommend this microwave.  Very disappointed.,N,4
5,"After our old Microwave died we started searching the market online and in stores.  I purchased Consumer Reports for microwaves and then searched for them on Amazon to read the customer reviews.  The top ten rated had horrible customer reviews.  So then decided to search from the bottom of the list up, and this is when I found our next microwave.  Loud was the only beef with this microwave.  Now in our house loud with all our kids is nothing compared to a microwave.  Basically if your trying to sleep near by this microwave then maybe it would seem loud.  But the 1200 watts cooks everything super fast, even heat with the turning tray is awesome!  This is used several times a day and after a month no complaints!",N,9
5,My husband & I were looking for a microwave for my daughter & her husband for a Christmas gift.  This is the same brand that we have & are very happy w/ it.  This is exactly what we were looking for & so happy to find it @ such a reasonable price.  Their home is nearing completion & they are so excited to install this microwave & start using it.  Our daughter said that she just loves the modern look & knows that it'll look wonderful w/ all their other stainless steal appliances.,N,2
5,We've owner this product for several years now.  It looks nice and works great.  Amazon handles the shipping of this heavy product with ease so you don't need  to be concerned about it getting to you in top condition.,N,0
4,"As good or better than i hoped! Lots of options, fan is great. It is noisier than my old one (as per other reviews) but really...it doesn't matter that much.",N,2
5,"We have had this microwave for about a month and absolutely love it!  Well worth the price.  It is super convenient, you can see and stir the food without removing it from the oven.  Cooks evenly and quickly.  Easy to use and clean. Very attractive, a conversation piece as well.",N,6
5,After owning a previous Sharp microwave/convection oven I bought this one.  Installed 5 years ago and still just as pleased as the day it was installed.  Excellent even microwave and oven performance.  Highly recommend this product.,N,5
4,"The installation dimensions in the install guide are exactly right.  I worried about trusting them, but they worked very well.    Looks real nice, works well, and was very easy to install.    One issue, When the drawer closed, it made a squeeking sound.  I figured it was going back into the box and getting shipped back.  We called Sharp and they sent out a technician who diagnosed the problem and ordered a replacement part.  We'll have to update if things go south with that, but so far, I appreciated the customer service.    Four stars because of the squeaking drawer, but not one star because the customer service was so good.",N,4
4,Microwave is very spacious; works well and is very powerful...  We love this unit.. Arrived with faulty circuit card; would not heat up.  Sharp Warranty personnel were here within 2 days and fixed it.,N,6
4,"Right size, cooks everything, Fast and convenient.  Just right for my needs. Can't go wrong with the deal or the unit.",N,1
5,"Excellent price and product (2 day shipping with Amazon Prime - another really good investment!). This has turned out to be a very good buy as a replacement for a Sears Kenmore over the range microwave - which was useless from day one. It fits well, very secure mounts and easy to use template. Oven itself is easy to use, quiet, powerful, excellent venting (in our case out the top - to the roof). Everything has been easy to clean so far (including the buttons and window). I put it in myself - but two person job would have been a better choice. Really like the sensor cooking (so I don't have to figure out how long it will take to burn the rice this time...). Definitely recommend this oven.",N,1
5,THIS IS AWESOME! LOVE IT! IT WAS EASY TO INSTALL! COOKING AND DEFROSTING IS VERY WELL! AND THE SHIPPING WAS EARLY! VERY HAPPY OVERALL!,N,3
4,"This unit was a replacement for a slightly earlier model that failed.  It is nice that the LG over-the-range family generally uses the same wall-mount, so installation was easy as a replacement.   It works fine, though if you are a heavy users of microwaves, I am not sure what the real durability is, but since we are light users, the prior model lasted several years, and expect this will too.",N,2
5,"The Microwave works beautifully.  The installation instructions left something to be desired, but we figured it out.",N,3
5,This black LG over-the-range microwave is just what we needed!  It arrived in good condition with clear directions and fits perfectly.    We're happy customers!,N,1
1,"We bought this, from Amazon, in July.  No issues.  Installed it and it worked great--for less than 4 months.  The microwave stopped working 3 days before Thanksgiving.  Called factory service, 2 weeks.  The appointment is scheduled for 8-12.  They show up at 11:55.  They stay until 2:00--yup it's broke, but we need parts and 2 people.  2 more weeks, parts are shipped to our house and service calls to confirm they are here.  (Factory service that doesn't have parts--interesting way to do business!)  They show up at 11:58--seriously.  Two hours (and another vacation day burned) and the replacement parts are defective.  (Warm fuzzy--not!)  Two more weeks--and they canceled their appointment.  Seems it takes two people to install it and the wonderful factory service only scheduled one.    So the top of the line microwave with convection oven will spend Christmas in the garage.  My newly remodeled kitchen a gaping hole with metal mounting plate for all my guests to admire.    I have e-mailed Whirlpool--will update if and when we get this very frustrating and disappointing mess resolved.    Thinking of buying this brand/item--save yourself--don't!      Update 12-28-09:  Well they canceled their appointment to fix it again.  They now have us waiting another 2 weeks before they can get someone to try and fix it.  Whirlpool customer service contacted us and said the only option we have is to get it fixed, they will not replace their defective equipment.  So it is still sitting in my garage waiting for someone to show up.      The great news is Santa did bring me a microwave to sit on my counter just in case my hopes that the repairmen soon will be here wouldn't happen.  It is a Sharp.  Bare bones model but it works! Santa is a wise man!    Oh--and where will my Whirlpool microwave be spending New Year's?  The garage.    February 28--after 5 more appointments--2 of which they failed to show Whirlpool agreed to replace the microwave.  We have the new one 3 days.  I do enjoy this microwave, I have my fingers crossed it will be reliable.      If you have problems, keep good records, stay with factory authorized service and be persistent.",N,9
1,"I am changing my five star to a one star review.<br /><br />The product cooked food well, but despite gentle use (we read reviews here noting a cracked door), our door has cracked, then cracked again, and then the handle itself has snapped off.  The material quality is very poor.  We were very gentle with this unit, but it's simply a very low quality product.<br /><br />Absolutely do not purchase this.",N,20
5,This Sharp Microwave is Great for a Family. Its Large size is a big plus.  Easy operation and nice finish and very powerful.   We had an LG oven before and it is a JUNK ! It lasted only 2 years.  Our old Microwave was a Sharp also and its still working after 20+ years!  My rating A+++,N,4
4,"I bought this microwave to replace my previous Sharp R-1449.  This one is deeper, more plastic, and slightly more powerful.  It seems reliable (only have had it 6 weeks), has a good vent and good stove lights.  I wish it had a night light and a switch to stop turntable rotation though one can get around it by removing the turntable. My biggest disappointment was that it utilizes a different mounting plate than my previous Sharp microwave.    I gave it four stars b/c it does the job and it was inexpensive compared to other manufacturers. Incidentally, mounting instructions were very good.",N,7
5,"This microwave is wonderful. The quick heat buttons are convenient and easy to use. If you read Consumer Reports, it says this (or similiar) microwave has only a useful space of 0.9 cubic feet. Not so. This has a full 2.0 cubic feet of space which is great for cooking a ham or a large casserole dish. Very sharp design, useful and adequate lighting underneath. For the installation/do-it-yourselfers: It's 60 pounds and you have to lift it above your shoulders if you are installing over a stove. Follow the instructions to the letter, and all will turn out great. The directions are very good. Note: If you can, remove your stove before installing the microwave. The mfgr doesn't mention this, but it made things a lot easier (and I got to clean under it!)...2-3(-3 preferred) people are definitely needed to install this safely due to its weight and awkward size. I recommend this microwave highly!",N,29
4,"I bought this oven to replace a Whirlpool of equal size. I like the LG. It's a little more powerful, and the moisture sensor seems to work pretty well. It's a heavy beast and you will want to use the template that comes with it to lay out the installation bracket positions and holes for the support bolts. Get those right and the installation is no big deal. It does take two people to horse this 60 lb. appliance into place while starting the bolts, threading the cord etc.    It took me a couple of hours from opening the box to firing it up and I was a cabinet installer in my youth. Still, no big deal.    Tip: use a light spray adhesive to attach the layout template to the bottom of upper support cabinet.",N,69
4,The microwave oven arrived on time and in excellent condition.  We have tested it to make sure it works.  It was just installed so we haven't used it a lot yet.....completely happy...excellent Amazon service as usual.,N,3
5,This appliance works much better than my last sharp. As for noise complaint I didn't find it to much different than my old microwave. Only bad part about stainless steel is that you see all the fingerprints everywhere. Really liked the speedy service.,N,7
5,"After too much research, I settled on this terrific microwave.  Every brand of microwave seems to have a malfunction-no help horror story. So in the end, if you chance having a microwave at all, this one seems better than most, if not all.  It works splendidly without any problem with noise or mechanical parts. My experience with Sharp Carousels has been 5 stars.  At home and work they have been dependable, efficient, good looking, and inexpensive.  Both the 2.0 and 1.4 cubic foot Carousels are commodious enough for large casseroles. When I designed my kitchen twenty years ago, I made two below-counter cabinet spaces to tuck in a medium and a large countertop microwave. I bought Carousels and have used them simultaneously almost daily.  They have been great workhorses.  The smaller one lost some of the digital display to no effect a few months ago, then made nasty little arcing noises last week and promptly was sent out to pasture. Last year I bought new stainless steel appliances (including Bosch dual fuel slide-in range-- the dream machine), and so I chose the stainless steel Sharp R-408LS Carousel 1.4 cubic foot/1100-W with a 14 inch turntable from BJ's ($99) as a replacement. The match with the other appliances was so good that I replaced the 2 cubic foot/1200-W with Sharp's R-520KS microwave as well. The display pads are lightly different, but better than losing size in the 1.4 cu. ft.  The Carousels match the Bosch oven door design remarkably, including the rounded window corners.  My kitchen looks better than when it was totally new with this addition. Knowing that these two new appliances are untried in the long term, I can only say they are 5+ stars as week-old additions to my kitchen. The microwaves do everything I want powerfully and quickly. The cost, especially with Amazon Prime shipping, closed the deal.",N,19
5,"For the price I don't think you can beat this Sharp microwave.  I just wanted a basic microwave that did the job.  I was replacing a countertop micro that was rated at 1200 watts and I was concerned that the rated 950 watts of the Sharp would be inadequate.  My fears were groundless as the Sharp functions every bit as fast the older one.  I like the sleek appearance without a protruding door handle.  They recommend two people to mount this oven, however since I didn't have help available I was able to easily mount it myself with a little thought.  If I were to rate it down for anything it would be that the mounting instructions are confusing in a couple of areas, mainly in the venting info.  All-in-all a good buy.",N,6
5,"You will be surprised at the amount and size of food this oven will accomodate.  It cooks everything from meatloaf to pound cake evenly and locking in juices.  I bought this because my other Sharp over the range microwave gave up after eleven years of constant use.  I was used to the Sharp features which made it the logical choice.  At the same time, I wanted to replace my conventional oven (also 11 yrs. old) because it never baked evenly.  With the Sharp micro/convection combo, I no longer have to replace my conventional range oven - I'll use it for storage.",N,7
5,"I bought the Sharp R-520KS Microwave to replace my old White Westinghouse that stopped working after Thanksgiving.  I did alot of research before I bought this one.  I was worried I wouldn't find a microwave that worked as well as my last one.  The good thing is that I could finally replace my white microwave with stainless steel to match the appliances in my new house.  Now I had an excuse to replace it.  I was looking for a powerful 1200 watt microwave large enough to fit large dishes in, and this one had some of the best reviews, a decent price, and the stainless steel look I wanted.  I also needed a counter top model since I have no under cabinet space to put one.  This microwave works great!  I also like how the control panel doesn't have elevated buttons making it easy to wipe clean with no chance of food or anything getting stuck in the buttons.  It has some nice features like the hot water button (you tell it how many cups to heat), minute plus button, keep warm setting, and many others.  I've probably used the hot water and minute plus features the most.  There are sensor heating buttons, reheat buttons, and defrost buttons, although I haven't had a chance to use them as much yet.  The ones I have used so far work great!  My only minor complaint is the same as everyone else's, the buttons all look the same and the start/minute plus button and stop/cancel button are located in the midst of all the other buttons making it difficult to distinguish them quickly.  Not too much of an issue, but it would have been nice if those features were located on the bottom or the corner of the display and were different than the others.  It wouldn't keep me from purchasing this microwave since everything else is great and I'm sure I'll get used to them soon.  The microwave is also pretty large, so you can fit alot in there.  I've heated a cup of water and a dinner sized plate of food at the same time.  All in all, this microwave works great, looks great, and was reasonablypriced.  I would definitely recommend it to anyone looking for a nice looking, powerful, counter top microwave.",N,43
4,I had a same model of microwave which worked for me about   4to 5 years very good and that was the reason I ordered the same brand and model again .  the new one so far has been very good too but the one way blocking door over the exhaust fan was noisy which I swapped it with the  older one and fixed the problem overall is very good and I like it.,N,3
5,this was a great buy!! I read the other reviews and they are right on the money. Easy to put up but it goes easer with two people but one can do it and everything you need is their and it works great.,N,3
4,After one year the turntable plate cracked while we were making a bag of popcorn.  Very strange indeed!  Now trying to find a replacement as I really miss the food items turning while cooking!  Other than that it is still working in top notch condition.<br /><br />UPDATE:  This microwave died after only 2 years. Was hoping to get more out of it then we did.,N,0
1,I never got to use this microwave oven because the door would not stay shut.  I had to send it back.  Darn.  Amazon was very helpful and took care of my problem.  I am pleased with Amazon's service.,N,10
4,"Great help in the installation, smaller oven size than ge or sears. Display could have larger numbers. No handle to open door.",N,3
5,Love it! Love it! Love it!  My Sharp microwave of 10 years finally died.  It had survived numerous moves and the door was actually held on by strapping tape.  We looked around at other microwaves and found we couldn't beat the price for all the features offered by this model from.  This one was built with the same quality as my old one and I don't doubt it will last as long.,N,6
4,This microwave works pretty good.  The sensor cook is awesome and will reheat or cook items almost perfectly.  The only bad thing I've seen is that it's got a rather large footprint.,N,5
5,"We really like this microwave but more we like how easy it was to get it from Amazon.  It really has a good convection oven, although is somewhat noisy with the fan.  It was very easy to install and came with very clear instructions.  Amazon delivered it quickly and it was the best price as anywhere.",N,6
5,"This is a great microwave, especially with the $25 discount Amazon is offering on kitchen purchases over $125. But let me tell you why this purchase was extra special. I was concerned about buying a microwave that had to be delivered (size, weight, fragile, etc) rather than from a local store .  But the selection at local stores like Best Buy was so bad, I placed the order. Unfortunately, the day it was supposedly delivered by UPS, no microwave arrived. I called UPS to see if I could start a tracer, but UPS told me that Amazon had to start the tracer because they sent the package. I went to the customer service site, couldn't find a phone number, and used the e-mail system. I thought - great - that e-mail will disappear into the ether, I may never hear from anybody, and here I am without my microwave.  That was about 8pm local time when I sent the e-mail. <br /> <br />The next morning when I checked my e-mail, I got quite a surprise. An Amazon rep wrote back, apologized my package had been lost, and re-ordered the item for me. Before too long, I had an e-mail the item was already shipping via 2-day delivery, and sure enough, 2 days later I had the replacement package. Wow! No hassle, no waiting, just great service. I couldn't believe it. I don't think I'll ever hesitate when I want to order something from Amazon again. I don't work for Amazon, they're not paying for this - I've actually never written a product review before. I was just so impressed with the customer service, I had to write. <br /> <br />The final chapter - the day before the replacement microwave arrived, the person who lives in the next cul-de-sac over from us, with the same house number, and with a street name similar to ours, showed up with the original microwave that UPS had mistakenly delivered to them. I wrote Amazon customer service an e-mail, and once again after a very quick response, I was able to arrange for UPS to come pick up the extra package.  Thanks Amazon.  You're great.",N,11
5,"I bought this on Amazon to replace a Sharp microwave, which has served me well for several years. Based on the price, compared to other with similar features, this unit is the least expensive. I was also impressed with the comprehensive directions for installation. I am closer to being Tim (the toolman) Taylor than a professional at home improvements, so I followed the instructions with precision. The results were outstanding. Not only does it look GREAT where my old stove hood used to be, it passed my popcorn test, of which, I am particular. No scotching, full bag, satisfying and an extra plus, while I am beaming over my accomplishment, the beep sounds indicating the popcorn was finished, the display read Enjoy. Am I ever! I have in my digital locker,courtesy of Amazon, my own .pdf manual. What a great investment in money for the microwave and the time for installation of the unit.<br /><br />Solidly built, looks great, came with lightbulbs for range light INSTALLED! No cons, but could have used some help with installing, as the manual recommends 2 people install, but I did manage nicely by myself. I would suggest an additional set of hands for final insertion, once preparations are complete. I have only owned this for a day, but, I wanted to tell my tale to give others an incentive, if they are on the edge, to jump at this opprotunity to snazz up the kitchen in a big way and for little out of pocket.<br /><br />Panasonic wants like $300 for a comparable unit. I am pleased to pay 1/2 as much and get a quality unit such as this. You can even get this for $25 off before January 31st, free shipping (this dude is HEAVY!) and no tax, do the math, it is a steal!",N,93
3,When we were remodeling our kitchen we decided to replace our Sharp countertop convection microwave with the over the range model. I really miss the old one. This new model seems to be a lot noisier than the old one. I went from 1.5 cubic feet down to 1.1 and it feels like I lost a lot more room than that. The hood light is VERY dim and the replacement bulbs (2) each cost at least $4 a piece if you can find them. Because we had to vent this into the kitchen we had to sent away to Sharp for a charcoal filter that cost $20 (filter plus shipping and handling.) We had planned to vent it to the outside but the vent didn't even come close to matching up the hole from our former range hood. The cooking turntable is white and very had to keep clean. It is only a month old and is very stained already.  <br />I do like to have the cooking area at eye level.  <br />I researched the price for comparable items on the web before buying and Amazon offered the best price as well as free shipping. I am very pleased with Amazon!,N,56
1,"One week after installing this over-the-stove, convection microwave, the stainless steel interior began to look spotted. A white cloth rubbed on the area revealed rust which continued growing like a severe rash on all surfaces of the inside. Sharp authorized a local service rep to make a housecall and examine it. He concluded the metal interior's defect, whereupon Sharp said they would replace (but not pay for reinstallation of) the unit. Removing the defective microwave and reinstalling will cost me $140!!! That wipes out any savings incurred by ordering online. Sharp's customer service will not compensate. I would have been MUCH better off buying from my local retailer who would have changed out the piece without charge in a situation like this. Live and learn. It is more than one month after the inspection and I have not received the replacement (said to be on back-order but still available online!!!).  <br />Aside from the interior cosmetic defect, the microwave looks great and works fine.",N,16
